sensor1,sensor2,time_x,speedSet,load_value,gear_fault_desc
2.522479361639994,2.4352594659426834,2023-05-03 15:01:06.981800,40.0,0,Root crack
2.528556840375449,2.430496051446584,2023-05-03 15:01:06.982000,40.0,0,Root crack
2.52904960897657,2.428524983598383,2023-05-03 15:01:06.982200,40.0,0,Root crack
2.5228078739720075,2.422611780822495,2023-05-03 15:01:06.982400,40.0,0,Root crack
2.5196870069657136,2.4362450000699725,2023-05-03 15:01:06.982600,40.0,0,Root crack
2.515087835137249,2.4288534948975142,2023-05-03 15:01:06.982800,40.0,0,Root crack
2.52445043568702,2.430988818428669,2023-05-03 15:01:06.983000,40.0,0,Root crack
2.50884610308691,2.438544579825234,2023-05-03 15:01:06.983200,40.0,0,Root crack
2.5251074603986736,2.443307995589355,2023-05-03 15:01:06.983400,40.0,0,Root crack
2.511802712841204,2.435916488690641,2023-05-03 15:01:06.983600,40.0,0,Root crack
2.5175516770990765,2.4295105175064573,2023-05-03 15:01:06.983800,40.0,0,Root crack
2.5178801893761924,2.435916488690641,2023-05-03 15:01:06.984000,40.0,0,Root crack
2.514266554528993,2.4355879773148783,2023-05-03 15:01:06.984200,40.0,0,Root crack
2.536605395228352,2.44314373986084,2023-05-03 15:01:06.984400,40.0,0,Root crack
2.518044445516121,2.431645841083921,2023-05-03 15:01:06.984600,40.0,0,Root crack
2.5165661402896697,2.4254041264341613,2023-05-03 15:01:06.984800,40.0,0,Root crack
2.5196870069657136,2.431317329754514,2023-05-03 15:01:06.985000,40.0,0,Root crack
2.5208368000348567,2.4300032844725137,2023-05-03 15:01:06.985200,40.0,0,Root crack
2.5292138651787783,2.4321386080847143,2023-05-03 15:01:06.985400,40.0,0,Root crack
2.52445043568702,2.4400228811888693,2023-05-03 15:01:06.985600,40.0,0,Root crack
2.5127882494916687,2.4290177505484145,2023-05-03 15:01:06.985800,40.0,0,Root crack
2.522150849311644,2.425732637699484,2023-05-03 15:01:06.986000,40.0,0,Root crack
2.5196870069657136,2.438380324122628,2023-05-03 15:01:06.986200,40.0,0,Root crack
2.5103244079271096,2.434438187527803,2023-05-03 15:01:06.986400,40.0,0,Root crack
2.5293781213819044,2.4311530740911462,2023-05-03 15:01:06.986600,40.0,0,Root crack
2.5193584946684777,2.421626247138516,2023-05-03 15:01:06.986800,40.0,0,Root crack
2.5262572536793466,2.4265539158783533,2023-05-03 15:01:06.987000,40.0,0,Root crack
2.523629154818065,2.4291820062002056,2023-05-03 15:01:06.987200,40.0,0,Root crack
2.523629154818065,2.4362450000699725,2023-05-03 15:01:06.987400,40.0,0,Root crack
2.518865726229485,2.4295105175064573,2023-05-03 15:01:06.987600,40.0,0,Root crack
2.524943204219386,2.431317329754514,2023-05-03 15:01:06.987800,40.0,0,Root crack
2.522150849311644,2.428196472302813,2023-05-03 15:01:06.988000,40.0,0,Root crack
2.520179775418428,2.4301675401296463,2023-05-03 15:01:06.988200,40.0,0,Root crack
2.5328275018595474,2.432302863753427,2023-05-03 15:01:06.988400,40.0,0,Root crack
2.5193584946684777,2.4362450000699725,2023-05-03 15:01:06.988600,40.0,0,Root crack
2.5191942385212323,2.437723301321131,2023-05-03 15:01:06.988800,40.0,0,Root crack
2.534305807902496,2.43033179578767,2023-05-03 15:01:06.989000,40.0,0,Root crack
2.5162376280271794,2.423761570160896,2023-05-03 15:01:06.989200,40.0,0,Root crack
2.526914278431324,2.4260611489683632,2023-05-03 15:01:06.989400,40.0,0,Root crack
2.5211653123485616,2.4288534948975142,2023-05-03 15:01:06.989600,40.0,0,Root crack
2.524943204219386,2.4263896602408006,2023-05-03 15:01:06.989800,40.0,0,Root crack
2.52445043568702,2.4263896602408006,2023-05-03 15:01:06.990000,40.0,0,Root crack
2.52904960897657,2.436902022839341,2023-05-03 15:01:06.990200,40.0,0,Root crack
2.526421509865966,2.429839028816271,2023-05-03 15:01:06.990400,40.0,0,Root crack
2.5134452739435704,2.4395301140596204,2023-05-03 15:01:06.990600,40.0,0,Root crack
2.523629154818065,2.4362450000699725,2023-05-03 15:01:06.990800,40.0,0,Root crack
2.5298708899967868,2.418505390683485,2023-05-03 15:01:06.991000,40.0,0,Root crack
2.52412192333669,2.444622041449667,2023-05-03 15:01:06.991200,40.0,0,Root crack
2.521658080825983,2.436573511452872,2023-05-03 15:01:06.991400,40.0,0,Root crack
2.5228078739720075,2.427539449722352,2023-05-03 15:01:06.991600,40.0,0,Root crack
2.525435972759998,2.426718171516796,2023-05-03 15:01:06.991800,40.0,0,Root crack
2.5139380422920845,2.43328839778442,2023-05-03 15:01:06.992000,40.0,0,Root crack
2.524614691863559,2.4337811648119496,2023-05-03 15:01:06.992200,40.0,0,Root crack
2.514595066769555,2.436080744379861,2023-05-03 15:01:06.992400,40.0,0,Root crack
2.51738742096189,2.4424867169557194,2023-05-03 15:01:06.992600,40.0,0,Root crack
2.525435972759998,2.428032216656363,2023-05-03 15:01:06.992800,40.0,0,Root crack
2.5214938246659275,2.4224475252062776,2023-05-03 15:01:06.993000,40.0,0,Root crack
2.514595066769555,2.4518492947052333,2023-05-03 15:01:06.993200,40.0,0,Root crack
2.5251074603986736,2.4293462618528863,2023-05-03 15:01:06.993400,40.0,0,Root crack
2.523957667162899,2.4326313750935267,2023-05-03 15:01:06.993600,40.0,0,Root crack
2.518044445516121,2.431974352416892,2023-05-03 15:01:06.993800,40.0,0,Root crack
2.52445043568702,2.431974352416892,2023-05-03 15:01:06.994000,40.0,0,Root crack
2.511802712841204,2.4222832695909484,2023-05-03 15:01:06.994200,40.0,0,Root crack
2.523629154818065,2.415877301285613,2023-05-03 15:01:06.994400,40.0,0,Root crack
2.5175516770990765,2.43312414211036,2023-05-03 15:01:06.994600,40.0,0,Root crack
2.5068750300815346,2.429674773160919,2023-05-03 15:01:06.994800,40.0,0,Root crack
2.511802712841204,2.431974352416892,2023-05-03 15:01:06.995000,40.0,0,Root crack
2.518044445516121,2.440351392612835,2023-05-03 15:01:06.995200,40.0,0,Root crack
2.5251074603986736,2.4290177505484145,2023-05-03 15:01:06.995400,40.0,0,Root crack
2.5301994024112964,2.435752233002314,2023-05-03 15:01:06.995600,40.0,0,Root crack
2.5301994024112964,2.432302863753427,2023-05-03 15:01:06.995800,40.0,0,Root crack
2.516401884157968,2.434438187527803,2023-05-03 15:01:06.996000,40.0,0,Root crack
2.515252091261641,2.424911359542847,2023-05-03 15:01:06.996200,40.0,0,Root crack
2.532334733195097,2.43328839778442,2023-05-03 15:01:06.996400,40.0,0,Root crack
2.5157448596402983,2.421626247138516,2023-05-03 15:01:06.996600,40.0,0,Root crack
2.5252717165788776,2.4416654383444305,2023-05-03 15:01:06.996800,40.0,0,Root crack
2.5139380422920845,2.4341096761680934,2023-05-03 15:01:06.997000,40.0,0,Root crack
2.5119669689473327,2.431974352416892,2023-05-03 15:01:06.997200,40.0,0,Root crack
2.520179775418428,2.429839028816271,2023-05-03 15:01:06.997400,40.0,0,Root crack
2.5228078739720075,2.428524983598383,2023-05-03 15:01:06.997600,40.0,0,Root crack
2.525435972759998,2.4418296940649005,2023-05-03 15:01:06.997800,40.0,0,Root crack
2.5218223369869546,2.441172671188381,2023-05-03 15:01:06.998000,40.0,0,Root crack
2.509831639638834,2.4306603071063884,2023-05-03 15:01:06.998200,40.0,0,Root crack
2.523957667162899,2.427867961010803,2023-05-03 15:01:06.998400,40.0,0,Root crack
2.516894652555816,2.4370662785339143,2023-05-03 15:01:06.998600,40.0,0,Root crack
2.5190299823749016,2.4387088355287325,2023-05-03 15:01:06.998800,40.0,0,Root crack
2.53102068346363,2.431645841083921,2023-05-03 15:01:06.999000,40.0,0,Root crack
2.5203440315711623,2.4395301140596204,2023-05-03 15:01:06.999200,40.0,0,Root crack
2.5170589086902595,2.4291820062002056,2023-05-03 15:01:06.999400,40.0,0,Root crack
2.520672543879377,2.433945420489576,2023-05-03 15:01:06.999600,40.0,0,Root crack
2.519522750816638,2.427046682796349,2023-05-03 15:01:06.999800,40.0,0,Root crack
2.522643617805543,2.4401871369004056,2023-05-03 15:01:07.000000,40.0,0,Root crack
2.531677708322019,2.427375194079461,2023-05-03 15:01:07.000200,40.0,0,Root crack
2.5172231648256176,2.429674773160919,2023-05-03 15:01:07.000400,40.0,0,Root crack
2.523629154818065,2.43328839778442,2023-05-03 15:01:07.000600,40.0,0,Root crack
2.5287210965749054,2.426882427156128,2023-05-03 15:01:07.000800,40.0,0,Root crack
2.5170589086902595,2.4288534948975142,2023-05-03 15:01:07.001000,40.0,0,Root crack
2.5293781213819044,2.4352594659426834,2023-05-03 15:01:07.001200,40.0,0,Root crack
2.530035146203583,2.4341096761680934,2023-05-03 15:01:07.001400,40.0,0,Root crack
2.5162376280271794,2.4222832695909484,2023-05-03 15:01:07.001600,40.0,0,Root crack
2.5283925841769097,2.4367377671456607,2023-05-03 15:01:07.001800,40.0,0,Root crack
2.518372957798724,2.423925825784222,2023-05-03 15:01:07.002000,40.0,0,Root crack
2.5283925841769097,2.443307995589355,2023-05-03 15:01:07.002200,40.0,0,Root crack
2.527407047004933,2.4306603071063884,2023-05-03 15:01:07.002400,40.0,0,Root crack
2.521329568506787,2.423925825784222,2023-05-03 15:01:07.002600,40.0,0,Root crack
2.53102068346363,2.4265539158783533,2023-05-03 15:01:07.002800,40.0,0,Root crack
2.523136386307683,2.43033179578767,2023-05-03 15:01:07.003000,40.0,0,Root crack
2.522150849311644,2.4254041264341613,2023-05-03 15:01:07.003200,40.0,0,Root crack
2.5346343203665898,2.432302863753427,2023-05-03 15:01:07.003400,40.0,0,Root crack
2.5185372139413964,2.4290177505484145,2023-05-03 15:01:07.003600,40.0,0,Root crack
2.5200155192666083,2.4222832695909484,2023-05-03 15:01:07.003800,40.0,0,Root crack
2.5178801893761924,2.436409255760976,2023-05-03 15:01:07.004000,40.0,0,Root crack
2.523793410990024,2.43312414211036,2023-05-03 15:01:07.004200,40.0,0,Root crack
2.5283925841769097,2.439037346938409,2023-05-03 15:01:07.004400,40.0,0,Root crack
2.5256002289420345,2.4387088355287325,2023-05-03 15:01:07.004600,40.0,0,Root crack
2.5251074603986736,2.426882427156128,2023-05-03 15:01:07.004800,40.0,0,Root crack
2.5190299823749016,2.434602443208996,2023-05-03 15:01:07.005000,40.0,0,Root crack
2.516894652555816,2.426882427156128,2023-05-03 15:01:07.005200,40.0,0,Root crack
2.530856427251328,2.434930954574056,2023-05-03 15:01:07.005400,40.0,0,Root crack
2.5278998155867947,2.4354237216283345,2023-05-03 15:01:07.005600,40.0,0,Root crack
2.5191942385212323,2.4295105175064573,2023-05-03 15:01:07.005800,40.0,0,Root crack
2.5267500222419548,2.43328839778442,2023-05-03 15:01:07.006000,40.0,0,Root crack
2.5283925841769097,2.430496051446584,2023-05-03 15:01:07.006200,40.0,0,Root crack
2.512623993380976,2.425732637699484,2023-05-03 15:01:07.006400,40.0,0,Root crack
2.5155806035131656,2.433452653459372,2023-05-03 15:01:07.006600,40.0,0,Root crack
2.5270785346216105,2.429674773160919,2023-05-03 15:01:07.006800,40.0,0,Root crack
2.518372957798724,2.427867961010803,2023-05-03 15:01:07.007000,40.0,0,Root crack
2.5257644851249883,2.4288534948975142,2023-05-03 15:01:07.007200,40.0,0,Root crack
2.519522750816638,2.432959886437191,2023-05-03 15:01:07.007400,40.0,0,Root crack
2.513773786175,2.4337811648119496,2023-05-03 15:01:07.007600,40.0,0,Root crack
2.5252717165788776,2.4265539158783533,2023-05-03 15:01:07.007800,40.0,0,Root crack
2.526914278431324,2.4314815854187715,2023-05-03 15:01:07.008000,40.0,0,Root crack
2.5185372139413964,2.427539449722352,2023-05-03 15:01:07.008200,40.0,0,Root crack
2.5196870069657136,2.425896893333479,2023-05-03 15:01:07.008400,40.0,0,Root crack
2.521001056191252,2.440351392612835,2023-05-03 15:01:07.008600,40.0,0,Root crack
2.5104886640250257,2.429674773160919,2023-05-03 15:01:07.008800,40.0,0,Root crack
2.5099958957340136,2.4354237216283345,2023-05-03 15:01:07.009000,40.0,0,Root crack
2.518044445516121,2.441501182624854,2023-05-03 15:01:07.009200,40.0,0,Root crack
2.523136386307683,2.4387088355287325,2023-05-03 15:01:07.009400,40.0,0,Root crack
2.5233006424768947,2.426718171516796,2023-05-03 15:01:07.009600,40.0,0,Root crack
2.5085175909102304,2.4341096761680934,2023-05-03 15:01:07.009800,40.0,0,Root crack
2.524614691863559,2.433616909135215,2023-05-03 15:01:07.010000,40.0,0,Root crack
2.522643617805543,2.436080744379861,2023-05-03 15:01:07.010200,40.0,0,Root crack
2.528885352775279,2.4235973145384584,2023-05-03 15:01:07.010400,40.0,0,Root crack
2.5301994024112964,2.428524983598383,2023-05-03 15:01:07.010600,40.0,0,Root crack
2.5200155192666083,2.434438187527803,2023-05-03 15:01:07.010800,40.0,0,Root crack
2.5177159332371777,2.425075615172396,2023-05-03 15:01:07.011000,40.0,0,Root crack
2.522150849311644,2.4380518127200936,2023-05-03 15:01:07.011200,40.0,0,Root crack
2.51738742096189,2.4191624130684395,2023-05-03 15:01:07.011400,40.0,0,Root crack
2.5042469329451613,2.431645841083921,2023-05-03 15:01:07.011600,40.0,0,Root crack
2.522315105475361,2.422611780822495,2023-05-03 15:01:07.011800,40.0,0,Root crack
2.5131167617157937,2.434602443208996,2023-05-03 15:01:07.012000,40.0,0,Root crack
2.5256002289420345,2.427539449722352,2023-05-03 15:01:07.012200,40.0,0,Root crack
2.524943204219386,2.4277037053661323,2023-05-03 15:01:07.012400,40.0,0,Root crack
2.525928741308858,2.4380518127200936,2023-05-03 15:01:07.012600,40.0,0,Root crack
2.531513452106045,2.420476457880954,2023-05-03 15:01:07.012800,40.0,0,Root crack
2.5196870069657136,2.424747103914187,2023-05-03 15:01:07.013000,40.0,0,Root crack
2.5387407264780024,2.422611780822495,2023-05-03 15:01:07.013200,40.0,0,Root crack
2.5157448596402983,2.4355879773148783,2023-05-03 15:01:07.013400,40.0,0,Root crack
2.5257644851249883,2.432302863753427,2023-05-03 15:01:07.013600,40.0,0,Root crack
2.5170589086902595,2.437394789925737,2023-05-03 15:01:07.013800,40.0,0,Root crack
2.524614691863559,2.4260611489683632,2023-05-03 15:01:07.014000,40.0,0,Root crack
2.5193584946684777,2.4372305342293794,2023-05-03 15:01:07.014200,40.0,0,Root crack
2.5208368000348567,2.425568382066378,2023-05-03 15:01:07.014400,40.0,0,Root crack
2.530856427251328,2.437723301321131,2023-05-03 15:01:07.014600,40.0,0,Root crack
2.5175516770990765,2.437394789925737,2023-05-03 15:01:07.014800,40.0,0,Root crack
2.5305279148294764,2.432795630764913,2023-05-03 15:01:07.015000,40.0,0,Root crack
2.5301994024112964,2.4308245627670835,2023-05-03 15:01:07.015200,40.0,0,Root crack
2.518044445516121,2.4291820062002056,2023-05-03 15:01:07.015400,40.0,0,Root crack
2.518865726229485,2.43328839778442,2023-05-03 15:01:07.015600,40.0,0,Root crack
2.526585766053502,2.426882427156128,2023-05-03 15:01:07.015800,40.0,0,Root crack
2.5170589086902595,2.4260611489683632,2023-05-03 15:01:07.016000,40.0,0,Root crack
2.526092997493644,2.432795630764913,2023-05-03 15:01:07.016200,40.0,0,Root crack
2.526421509865966,2.429839028816271,2023-05-03 15:01:07.016400,40.0,0,Root crack
2.514102298410082,2.424582848286416,2023-05-03 15:01:07.016600,40.0,0,Root crack
2.52445043568702,2.433452653459372,2023-05-03 15:01:07.016800,40.0,0,Root crack
2.520672543879377,2.420476457880954,2023-05-03 15:01:07.017000,40.0,0,Root crack
2.5247789480410145,2.4293462618528863,2023-05-03 15:01:07.017200,40.0,0,Root crack
2.5229721301393875,2.4395301140596204,2023-05-03 15:01:07.017400,40.0,0,Root crack
2.5178801893761924,2.4186696462783925,2023-05-03 15:01:07.017600,40.0,0,Root crack
2.524614691863559,2.424582848286416,2023-05-03 15:01:07.017800,40.0,0,Root crack
2.522643617805543,2.4194909242662423,2023-05-03 15:01:07.018000,40.0,0,Root crack
2.5155806035131656,2.4416654383444305,2023-05-03 15:01:07.018200,40.0,0,Root crack
2.5157448596402983,2.436080744379861,2023-05-03 15:01:07.018400,40.0,0,Root crack
2.523464898647022,2.425896893333479,2023-05-03 15:01:07.018600,40.0,0,Root crack
2.530692171039944,2.43328839778442,2023-05-03 15:01:07.018800,40.0,0,Root crack
2.5191942385212323,2.433616909135215,2023-05-03 15:01:07.019000,40.0,0,Root crack
2.5190299823749016,2.434930954574056,2023-05-03 15:01:07.019200,40.0,0,Root crack
2.51738742096189,2.4291820062002056,2023-05-03 15:01:07.019400,40.0,0,Root crack
2.518865726229485,2.428032216656363,2023-05-03 15:01:07.019600,40.0,0,Root crack
2.523629154818065,2.431317329754514,2023-05-03 15:01:07.019800,40.0,0,Root crack
2.5208368000348567,2.426882427156128,2023-05-03 15:01:07.020000,40.0,0,Root crack
2.5103244079271096,2.437723301321131,2023-05-03 15:01:07.020200,40.0,0,Root crack
2.5172231648256176,2.428524983598383,2023-05-03 15:01:07.020400,40.0,0,Root crack
2.5191942385212323,2.428196472302813,2023-05-03 15:01:07.020600,40.0,0,Root crack
2.5122954811623286,2.427539449722352,2023-05-03 15:01:07.020800,40.0,0,Root crack
2.5278998155867947,2.431317329754514,2023-05-03 15:01:07.021000,40.0,0,Root crack
2.5165661402896697,2.4416654383444305,2023-05-03 15:01:07.021200,40.0,0,Root crack
2.53217047697545,2.428524983598383,2023-05-03 15:01:07.021400,40.0,0,Root crack
2.5218223369869546,2.428689239247504,2023-05-03 15:01:07.021600,40.0,0,Root crack
2.5103244079271096,2.4321386080847143,2023-05-03 15:01:07.021800,40.0,0,Root crack
2.5070392861603024,2.4367377671456607,2023-05-03 15:01:07.022000,40.0,0,Root crack
2.5090103591766173,2.436409255760976,2023-05-03 15:01:07.022200,40.0,0,Root crack
2.529706633790908,2.430496051446584,2023-05-03 15:01:07.022400,40.0,0,Root crack
2.5193584946684777,2.435752233002314,2023-05-03 15:01:07.022600,40.0,0,Root crack
2.522479361639994,2.433945420489576,2023-05-03 15:01:07.022800,40.0,0,Root crack
2.5196870069657136,2.4235973145384584,2023-05-03 15:01:07.023000,40.0,0,Root crack
2.5211653123485616,2.429674773160919,2023-05-03 15:01:07.023200,40.0,0,Root crack
2.5318419645389114,2.434602443208996,2023-05-03 15:01:07.023400,40.0,0,Root crack
2.5045754450744555,2.4451148086620407,2023-05-03 15:01:07.023600,40.0,0,Root crack
2.5382479577142867,2.421626247138516,2023-05-03 15:01:07.023800,40.0,0,Root crack
2.5170589086902595,2.439858625478226,2023-05-03 15:01:07.024000,40.0,0,Root crack
2.5159091157683453,2.420969224700295,2023-05-03 15:01:07.024200,40.0,0,Root crack
2.5270785346216105,2.436573511452872,2023-05-03 15:01:07.024400,40.0,0,Root crack
2.522643617805543,2.4413369269061707,2023-05-03 15:01:07.024600,40.0,0,Root crack
2.5347985766000147,2.4362450000699725,2023-05-03 15:01:07.024800,40.0,0,Root crack
2.5193584946684777,2.4326313750935267,2023-05-03 15:01:07.025000,40.0,0,Root crack
2.5293781213819044,2.4291820062002056,2023-05-03 15:01:07.025200,40.0,0,Root crack
2.5167303964222856,2.4367377671456607,2023-05-03 15:01:07.025400,40.0,0,Root crack
2.5218223369869546,2.4382160684209144,2023-05-03 15:01:07.025600,40.0,0,Root crack
2.5370981639644765,2.438873091233124,2023-05-03 15:01:07.025800,40.0,0,Root crack
2.5275713031979703,2.431645841083921,2023-05-03 15:01:07.026000,40.0,0,Root crack
2.527407047004933,2.4362450000699725,2023-05-03 15:01:07.026200,40.0,0,Root crack
2.520672543879377,2.434930954574056,2023-05-03 15:01:07.026400,40.0,0,Root crack
2.519851263115703,2.4438007627802656,2023-05-03 15:01:07.026600,40.0,0,Root crack
2.526585766053502,2.432959886437191,2023-05-03 15:01:07.026800,40.0,0,Root crack
2.532006220756722,2.4438007627802656,2023-05-03 15:01:07.027000,40.0,0,Root crack
2.526092997493644,2.4291820062002056,2023-05-03 15:01:07.027200,40.0,0,Root crack
2.5311849396768507,2.432795630764913,2023-05-03 15:01:07.027400,40.0,0,Root crack
2.5172231648256176,2.4380518127200936,2023-05-03 15:01:07.027600,40.0,0,Root crack
2.5257644851249883,2.43328839778442,2023-05-03 15:01:07.027800,40.0,0,Root crack
2.521001056191252,2.431974352416892,2023-05-03 15:01:07.028000,40.0,0,Root crack
2.526092997493644,2.4263896602408006,2023-05-03 15:01:07.028200,40.0,0,Root crack
2.519522750816638,2.4342739318475024,2023-05-03 15:01:07.028400,40.0,0,Root crack
2.505889493628064,2.428689239247504,2023-05-03 15:01:07.028600,40.0,0,Root crack
2.5385764702225107,2.4301675401296463,2023-05-03 15:01:07.028800,40.0,0,Root crack
2.5200155192666083,2.431810096749961,2023-05-03 15:01:07.029000,40.0,0,Root crack
2.5165661402896697,2.425075615172396,2023-05-03 15:01:07.029200,40.0,0,Root crack
2.5191942385212323,2.43033179578767,2023-05-03 15:01:07.029400,40.0,0,Root crack
2.5205082877248124,2.4295105175064573,2023-05-03 15:01:07.029600,40.0,0,Root crack
2.5165661402896697,2.4321386080847143,2023-05-03 15:01:07.029800,40.0,0,Root crack
2.5287210965749054,2.4291820062002056,2023-05-03 15:01:07.030000,40.0,0,Root crack
2.5208368000348567,2.420476457880954,2023-05-03 15:01:07.030200,40.0,0,Root crack
2.5203440315711623,2.4272109384374603,2023-05-03 15:01:07.030400,40.0,0,Root crack
2.526421509865966,2.43033179578767,2023-05-03 15:01:07.030600,40.0,0,Root crack
2.5154163473869464,2.4290177505484145,2023-05-03 15:01:07.030800,40.0,0,Root crack
2.515252091261641,2.442815228406492,2023-05-03 15:01:07.031000,40.0,0,Root crack
2.506218005775576,2.426882427156128,2023-05-03 15:01:07.031200,40.0,0,Root crack
2.529706633790908,2.426882427156128,2023-05-03 15:01:07.031400,40.0,0,Root crack
2.5030971405213145,2.437887557020166,2023-05-03 15:01:07.031600,40.0,0,Root crack
2.530035146203583,2.427375194079461,2023-05-03 15:01:07.031800,40.0,0,Root crack
2.528556840375449,2.441172671188381,2023-05-03 15:01:07.032000,40.0,0,Root crack
2.520179775418428,2.4354237216283345,2023-05-03 15:01:07.032200,40.0,0,Root crack
2.5214938246659275,2.4352594659426834,2023-05-03 15:01:07.032400,40.0,0,Root crack
2.5218223369869546,2.429839028816271,2023-05-03 15:01:07.032600,40.0,0,Root crack
2.522479361639994,2.414891767819939,2023-05-03 15:01:07.032800,40.0,0,Root crack
2.5106529201238548,2.433616909135215,2023-05-03 15:01:07.033000,40.0,0,Root crack
2.532334733195097,2.432795630764913,2023-05-03 15:01:07.033200,40.0,0,Root crack
2.5175516770990765,2.448071412105401,2023-05-03 15:01:07.033400,40.0,0,Root crack
2.518865726229485,2.429674773160919,2023-05-03 15:01:07.033600,40.0,0,Root crack
2.5257644851249883,2.439201602644587,2023-05-03 15:01:07.033800,40.0,0,Root crack
2.532498989415662,2.423104547676478,2023-05-03 15:01:07.034000,40.0,0,Root crack
2.5122954811623286,2.4469216218429697,2023-05-03 15:01:07.034200,40.0,0,Root crack
2.5313491958909884,2.425568382066378,2023-05-03 15:01:07.034400,40.0,0,Root crack
2.5052324693439725,2.4314815854187715,2023-05-03 15:01:07.034600,40.0,0,Root crack
2.5208368000348567,2.433945420489576,2023-05-03 15:01:07.034800,40.0,0,Root crack
2.5205082877248124,2.4337811648119496,2023-05-03 15:01:07.035000,40.0,0,Root crack
2.5172231648256176,2.438380324122628,2023-05-03 15:01:07.035200,40.0,0,Root crack
2.5395620077692618,2.414070489956253,2023-05-03 15:01:07.035400,40.0,0,Root crack
2.5042469329451613,2.440679904040373,2023-05-03 15:01:07.035600,40.0,0,Root crack
2.529706633790908,2.426718171516796,2023-05-03 15:01:07.035800,40.0,0,Root crack
2.5090103591766173,2.4395301140596204,2023-05-03 15:01:07.036000,40.0,0,Root crack
2.52904960897657,2.4254041264341613,2023-05-03 15:01:07.036200,40.0,0,Root crack
2.527407047004933,2.4300032844725137,2023-05-03 15:01:07.036400,40.0,0,Root crack
2.5167303964222856,2.434930954574056,2023-05-03 15:01:07.036600,40.0,0,Root crack
2.5318419645389114,2.422776036439601,2023-05-03 15:01:07.036800,40.0,0,Root crack
2.5070392861603024,2.433452653459372,2023-05-03 15:01:07.037000,40.0,0,Root crack
2.52412192333669,2.428360727950153,2023-05-03 15:01:07.037200,40.0,0,Root crack
2.527407047004933,2.425239870802834,2023-05-03 15:01:07.037400,40.0,0,Root crack
2.5301994024112964,2.4272109384374603,2023-05-03 15:01:07.037600,40.0,0,Root crack
2.5203440315711623,2.44314373986084,2023-05-03 15:01:07.037800,40.0,0,Root crack
2.5272427908128137,2.424254337033541,2023-05-03 15:01:07.038000,40.0,0,Root crack
2.522150849311644,2.4370662785339143,2023-05-03 15:01:07.038200,40.0,0,Root crack
2.532334733195097,2.426225404604137,2023-05-03 15:01:07.038400,40.0,0,Root crack
2.5178801893761924,2.437559045622988,2023-05-03 15:01:07.038600,40.0,0,Root crack
2.5187014700849835,2.434602443208996,2023-05-03 15:01:07.038800,40.0,0,Root crack
2.528064071782582,2.433452653459372,2023-05-03 15:01:07.039000,40.0,0,Root crack
